download_url,hypeness,pct_muted,pog_tag,sad_tag,timestamp,vod_id,funny_tag,game,length,stream_tag,url,highlights_voddatum,liked,done,disliked
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/740650633/15092.mp4,5.26,0.0,0.07,-0.18,15092,740650633,0.25,Just Chatting,73,-0.21,https://www.twitch.tv/videos/740650633?t=4h11m32s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/highdistortion/740688070/13741.mp4,6.36,0.0,0.09,-0.16,13741,740688070,0.48,Crusader Kings III,84,0.32,https://www.twitch.tv/videos/740688070?t=3h49m01s,{'highlights_channel': {'twitch_name': 'highdistortion'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/fireburner/740696504/196.mp4,7.09,0.0,0.07,0.27,196,740696504,0.71,Rocket League,84,-0.17,https://www.twitch.tv/videos/740696504?t=0h03m16s,{'highlights_channel': {'twitch_name': 'fireburner'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/fireburner/740696504/3703.mp4,5.99,0.0,0.5,-0.14,3703,740696504,0.05,Rocket League,110,-0.17,https://www.twitch.tv/videos/740696504?t=1h01m43s,{'highlights_channel': {'twitch_name': 'fireburner'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/740791246/1866.mp4,5.22,0.0,-0.26,-0.01,1866,740791246,0.09,Call of Duty: Modern Warfare,88,-0.2,https://www.twitch.tv/videos/740791246?t=0h31m06s,{'highlights_channel': {'twitch_name': 'teepee'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/740791246/20583.mp4,6.65,0.0,-0.24,0.11,20583,740791246,0.54,Call of Duty: Modern Warfare,90,-0.2,https://www.twitch.tv/videos/740791246?t=5h43m03s,{'highlights_channel': {'twitch_name': 'teepee'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/740897151/5178.mp4,5.13,0.0,-0.07,-0.19,5178,740897151,0.2,Rocket League,75,-0.14,https://www.twitch.tv/videos/740897151?t=1h26m18s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/740929502/3684.mp4,6.25,0.0,-0.11,-0.02,3684,740929502,0.92,Rocket League,75,-0.19,https://www.twitch.tv/videos/740929502?t=1h01m24s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/740929502/3968.mp4,6.83,0.0,-0.23,-0.17,3968,740929502,0.32,Rocket League,76,-0.03,https://www.twitch.tv/videos/740929502?t=1h06m08s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/740929502/12746.mp4,5.39,0.0,0.24,-0.17,12746,740929502,0.02,Rocket League,77,0.37,https://www.twitch.tv/videos/740929502?t=3h32m26s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/740929502/16675.mp4,5.01,0.0,1.45,-0.17,16675,740929502,0.22,Rocket League,70,-0.19,https://www.twitch.tv/videos/740929502?t=4h37m55s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/740989464/1634.mp4,5.7,0.0,-0.26,-0.31,1634,740989464,0.66,Rocket League,84,-0.15,https://www.twitch.tv/videos/740989464?t=0h27m14s,{'highlights_channel': {'twitch_name': 'Rizzo'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/ssbmginger/741084619/6109.mp4,6.61,0.0,0.15,0.14,6109,741084619,0.11,Super Smash Bros. Melee,77,-0.16,https://www.twitch.tv/videos/741084619?t=1h41m49s,{'highlights_channel': {'twitch_name': 'ssbmginger'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/zainssbm/741112115/6743.mp4,5.97,0.0,0.38,-0.18,6743,741112115,0.58,Super Smash Bros. Melee,90,-0.17,https://www.twitch.tv/videos/741112115?t=1h52m23s,{'highlights_channel': {'twitch_name': 'zainssbm'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/741195689/2712.mp4,12.97,0.0,-0.19,-0.01,2712,741195689,1.2,Among Us,97,-0.17,https://www.twitch.tv/videos/741195689?t=0h45m12s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/741195689/3519.mp4,6.57,0.0,0.29,-0.12,3519,741195689,0.37,Among Us,135,-0.1,https://www.twitch.tv/videos/741195689?t=0h58m39s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/741195689/4659.mp4,5.9,0.0,-0.15,0.2,4659,741195689,0.1,Among Us,87,-0.17,https://www.twitch.tv/videos/741195689?t=1h17m39s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/741195689/5208.mp4,6.66,0.0,-0.17,-0.08,5208,741195689,0.97,Among Us,104,-0.13,https://www.twitch.tv/videos/741195689?t=1h26m48s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/741195689/9729.mp4,15.37,0.0,-0.13,0.55,9729,741195689,0.48,Among Us,106,-0.17,https://www.twitch.tv/videos/741195689?t=2h42m09s,{'highlights_channel': {'twitch_name': 'chap'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/741195689/27138.mp4,6.17,0.0,-0.02,0.09,27138,741195689,0.73,Among Us,140,0.01,https://www.twitch.tv/videos/741195689?t=7h32m18s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/741195689/29853.mp4,7.35,0.0,-0.28,0.25,29853,741195689,0.89,Among Us,80,-0.17,https://www.twitch.tv/videos/741195689?t=8h17m33s,{'highlights_channel': {'twitch_name': 'chap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Nicroveda/741218165/1395.mp4,5.64,0.0,-0.28,-0.21,1395,741218165,1.7,Super Mario Odyssey,71,-0.2,https://www.twitch.tv/videos/741218165?t=0h23m15s,{'highlights_channel': {'twitch_name': 'Nicroveda'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/tommey/741269486/4692.mp4,7.27,0.0,0.93,-0.02,4692,741269486,-0.07,Call of Duty: Modern Warfare,82,-0.19,https://www.twitch.tv/videos/741269486?t=1h18m12s,{'highlights_channel': {'twitch_name': 'tommey'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/hungrybox/741276168/9090.mp4,7.03,0.0,0.08,-0.1,9090,741276168,0.12,Super Smash Bros. Ultimate,124,-0.1,https://www.twitch.tv/videos/741276168?t=2h31m30s,{'highlights_channel': {'twitch_name': 'hungrybox'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/hungrybox/741276168/9538.mp4,6.38,0.0,0.58,-0.12,9538,741276168,-0.08,Super Smash Bros. Ultimate,79,-0.04,https://www.twitch.tv/videos/741276168?t=2h38m58s,{'highlights_channel': {'twitch_name': 'hungrybox'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/741276394/5109.mp4,5.79,0.0,0.39,-0.09,5109,741276394,0.37,Super Smash Bros. Melee,133,-0.19,https://www.twitch.tv/videos/741276394?t=1h25m09s,{'highlights_channel': {'twitch_name': 'mang0'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/741276394/5717.mp4,9.03,0.0,-0.25,0.03,5717,741276394,0.15,Super Smash Bros. Melee,82,-0.14,https://www.twitch.tv/videos/741276394?t=1h35m17s,{'highlights_channel': {'twitch_name': 'mang0'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/741276394/6233.mp4,8.77,0.0,0.25,-0.14,6233,741276394,0.23,Super Smash Bros. Melee,93,-0.15,https://www.twitch.tv/videos/741276394?t=1h43m53s,{'highlights_channel': {'twitch_name': 'mang0'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/741276394/9657.mp4,5.56,0.0,-0.29,-0.06,9657,741276394,0.71,Super Smash Bros. Melee,78,-0.2,https://www.twitch.tv/videos/741276394?t=2h40m57s,{'highlights_channel': {'twitch_name': 'mang0'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/741276394/11198.mp4,5.4,0.0,0.09,-0.04,11198,741276394,0.38,Super Smash Bros. Melee,78,-0.13,https://www.twitch.tv/videos/741276394?t=3h06m38s,{'highlights_channel': {'twitch_name': 'mang0'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/741276394/12246.mp4,6.43,0.0,-0.21,-0.05,12246,741276394,0.77,Super Smash Bros. Melee,79,-0.2,https://www.twitch.tv/videos/741276394?t=3h24m06s,{'highlights_channel': {'twitch_name': 'mang0'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/mang0/741276394/26079.mp4,5.83,0.0,-0.16,-0.14,26079,741276394,0.04,Super Smash Bros. Melee,84,-0.24,https://www.twitch.tv/videos/741276394?t=7h14m39s,{'highlights_channel': {'twitch_name': 'mang0'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/barstoolsports/741302422/2905.mp4,5.49,0.0,0.13,-0.12,2905,741302422,0.56,Call of Duty: Modern Warfare,78,-0.17,https://www.twitch.tv/videos/741302422?t=0h48m25s,{'highlights_channel': {'twitch_name': 'barstoolsports'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/n0thing/741407576/85.mp4,6.21,0.0,0.03,-0.2,85,741407576,0.15,VALORANT,78,-0.25,https://www.twitch.tv/videos/741407576?t=0h01m25s,{'highlights_channel': {'twitch_name': 'n0thing'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/sizz/741471634/10432.mp4,5.17,0.0,-0.21,0.28,10432,741471634,0.01,Rust,73,-0.14,https://www.twitch.tv/videos/741471634?t=2h53m52s,{'highlights_channel': {'twitch_name': 'sizz'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/741588256/14840.mp4,6.67,0.0,-0.18,0.79,14840,741588256,0.68,Call of Duty: Modern Warfare,79,-0.06,https://www.twitch.tv/videos/741588256?t=4h07m20s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/741588256/15819.mp4,11.23,0.0,-0.3,-0.13,15819,741588256,0.0,Call of Duty: Modern Warfare,94,-0.2,https://www.twitch.tv/videos/741588256?t=4h23m39s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/741588256/16926.mp4,7.78,0.0,0.08,-0.05,16926,741588256,0.1,Call of Duty: Modern Warfare,104,-0.16,https://www.twitch.tv/videos/741588256?t=4h42m06s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/fireburner/741589911/14304.mp4,17.2,0.0,-0.01,-0.14,14304,741589911,0.04,Rocket League,111,0.09,https://www.twitch.tv/videos/741589911?t=3h58m24s,{'highlights_channel': {'twitch_name': 'fireburner'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/itsjstn/741627098/3616.mp4,6.66,0.0,0.15,-0.09,3616,741627098,0.39,Rocket League,92,-0.04,https://www.twitch.tv/videos/741627098?t=1h00m16s,{'highlights_channel': {'twitch_name': 'itsjstn'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/rachelkay/741643559/4041.mp4,6.65,0.0,-0.23,-0.01,4041,741643559,0.12,,85,-0.07,https://www.twitch.tv/videos/741643559?t=1h07m21s,{'highlights_channel': {'twitch_name': 'rachelkay'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/onscreen/741661485/12608.mp4,6.83,0.0,-0.15,0.21,12608,741661485,0.99,VALORANT,77,-0.13,https://www.twitch.tv/videos/741661485?t=3h30m08s,{'highlights_channel': {'twitch_name': 'onscreen'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/onscreen/741661485/14613.mp4,6.02,0.0,-0.17,-0.17,14613,741661485,0.07,VALORANT,77,-0.13,https://www.twitch.tv/videos/741661485?t=4h03m33s,{'highlights_channel': {'twitch_name': 'onscreen'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/highdistortion/741699801/4697.mp4,6.18,0.0,-0.22,-0.13,4697,741699801,0.16,Crusader Kings III,77,0.91,https://www.twitch.tv/videos/741699801?t=1h18m17s,{'highlights_channel': {'twitch_name': 'highdistortion'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/highdistortion/741699801/19709.mp4,6.49,0.0,-0.22,-0.13,19709,741699801,0.68,Crusader Kings III,72,-0.21,https://www.twitch.tv/videos/741699801?t=5h28m29s,{'highlights_channel': {'twitch_name': 'highdistortion'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/741748646/27204.mp4,10.0,0.0,0.19,-0.07,27204,741748646,0.98,Call of Duty: Modern Warfare,89,-0.28,https://www.twitch.tv/videos/741748646?t=7h33m24s,{'highlights_channel': {'twitch_name': 'teepee'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/blinkx_/741785910/8447.mp4,6.06,0.0,0.03,0.13,8447,741785910,0.49,World of Warcraft,73,-0.13,https://www.twitch.tv/videos/741785910?t=2h20m47s,{'highlights_channel': {'twitch_name': 'blinkx_'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/xkriss/741820994/16828.mp4,6.07,0.0,0.75,-0.24,16828,741820994,-0.06,DayZ,74,-0.24,https://www.twitch.tv/videos/741820994?t=4h40m28s,{'highlights_channel': {'twitch_name': 'xkriss'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/741835950/4485.mp4,6.34,0.0,0.18,0.27,4485,741835950,0.85,Rocket League,76,-0.13,https://www.twitch.tv/videos/741835950?t=1h14m45s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/741873832/4310.mp4,5.43,0.0,-0.3,-0.15,4310,741873832,0.59,Rocket League,75,-0.14,https://www.twitch.tv/videos/741873832?t=1h11m50s,{'highlights_channel': {'twitch_name': 'Rizzo'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/741873832/4477.mp4,5.21,0.0,-0.14,-0.12,4477,741873832,0.41,Rocket League,78,0.05,https://www.twitch.tv/videos/741873832?t=1h14m37s,{'highlights_channel': {'twitch_name': 'Rizzo'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/741873832/4701.mp4,5.68,0.0,0.75,-0.12,4701,741873832,0.01,Rocket League,78,-0.14,https://www.twitch.tv/videos/741873832?t=1h18m21s,{'highlights_channel': {'twitch_name': 'Rizzo'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/72hrs/741941851/3078.mp4,7.99,0.0,-0.11,0.57,3078,741941851,0.6,Among Us,88,-0.08,https://www.twitch.tv/videos/741941851?t=0h51m18s,{'highlights_channel': {'twitch_name': '72hrs'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/72hrs/741941851/10485.mp4,7.65,0.0,-0.17,-0.12,10485,741941851,1.01,Among Us,84,-0.13,https://www.twitch.tv/videos/741941851?t=2h54m45s,{'highlights_channel': {'twitch_name': '72hrs'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/72hrs/741941851/12584.mp4,5.69,0.0,-0.1,-0.18,12584,741941851,0.75,Among Us,73,-0.11,https://www.twitch.tv/videos/741941851?t=3h29m44s,{'highlights_channel': {'twitch_name': '72hrs'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/741953896/2753.mp4,6.82,0.0,-0.12,-0.08,2753,741953896,0.39,Rocket League,78,-0.1,https://www.twitch.tv/videos/741953896?t=0h45m53s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/741953896/13123.mp4,8.95,0.0,-0.2,1.39,13123,741953896,-0.03,Rocket League,91,-0.12,https://www.twitch.tv/videos/741953896?t=3h38m43s,{'highlights_channel': {'twitch_name': 'Scrub'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Scrub/741953896/13242.mp4,5.34,0.0,-0.2,0.1,13242,741953896,0.33,Rocket League,83,-0.19,https://www.twitch.tv/videos/741953896?t=3h40m42s,{'highlights_channel': {'twitch_name': 'Scrub'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/barstoolsports/742037638/1928.mp4,5.36,0.0,0.16,-0.14,1928,742037638,0.05,Call of Duty: Modern Warfare,77,-0.14,https://www.twitch.tv/videos/742037638?t=0h32m08s,{'highlights_channel': {'twitch_name': 'barstoolsports'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/barstoolsports/742037638/2841.mp4,5.04,0.0,0.22,-0.14,2841,742037638,0.44,Call of Duty: Modern Warfare,66,-0.14,https://www.twitch.tv/videos/742037638?t=0h47m21s,{'highlights_channel': {'twitch_name': 'barstoolsports'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/barstoolsports/742037638/3407.mp4,7.39,0.0,-0.03,0.3,3407,742037638,0.73,Call of Duty: Modern Warfare,99,-0.14,https://www.twitch.tv/videos/742037638?t=0h56m47s,{'highlights_channel': {'twitch_name': 'barstoolsports'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/tommey/742856138/13228.mp4,18.78,0.0377358490566038,0.95,-0.14,13228,742856138,0.01,Call of Duty: Modern Warfare,106,0.08,https://www.twitch.tv/videos/742856138?t=3h40m28s,{'highlights_channel': {'twitch_name': 'tommey'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/743535931/13751.mp4,14.95,0.0,1.4,-0.16,13751,743535931,0.16,Just Chatting,94,-0.11,https://www.twitch.tv/videos/743535931?t=3h49m11s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/tommey/742856138/20137.mp4,14.69,0.0,0.7,-0.1,20137,742856138,-0.03,Call of Duty: Modern Warfare,103,-0.27,https://www.twitch.tv/videos/742856138?t=5h35m37s,{'highlights_channel': {'twitch_name': 'tommey'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/743058030/4743.mp4,13.02,0.0,-0.11,0.15,4743,743058030,0.76,fortnite,95,-0.09,https://www.twitch.tv/videos/743058030?t=1h19m03s,{'highlights_channel': {'twitch_name': 'chap'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/742803758/15470.mp4,13.01,0.0,-0.22,0.11,15470,742803758,0.94,Science & Technology,85,-0.12,https://www.twitch.tv/videos/742803758?t=4h17m50s,{'highlights_channel': {'twitch_name': 'lobosjr'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/lobosjr/742803758/15313.mp4,11.78,0.0,-0.05,0.12,15313,742803758,0.49,Science & Technology,94,-0.2,https://www.twitch.tv/videos/742803758?t=4h15m13s,{'highlights_channel': {'twitch_name': 'lobosjr'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/SandyRavage/743165820/16654.mp4,11.73,0.0,0.12,0.85,16654,743165820,-0.03,Microsoft Flight Simulator,90,-0.15,https://www.twitch.tv/videos/743165820?t=4h37m34s,{'highlights_channel': {'twitch_name': 'SandyRavage'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/742802990/7549.mp4,8.98,0.0,-0.04,0.36,7549,742802990,-0.06,Rocket League,90,-0.07,https://www.twitch.tv/videos/742802990?t=2h05m49s,{'highlights_channel': {'twitch_name': 'Rizzo'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/n0thing/744000098/5217.mp4,8.71,0.0,0.13,0.2,5217,744000098,1.57,VALORANT,86,0.02,https://www.twitch.tv/videos/744000098?t=1h26m57s,{'highlights_channel': {'twitch_name': 'n0thing'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/shaperka/743683798/70.mp4,8.61,0.0,0.03,-0.1,70,743683798,-0.09,Just Chatting,68,-0.06,https://www.twitch.tv/videos/743683798?t=0h01m10s,{'highlights_channel': {'twitch_name': 'shaperka'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/leffen/743197021/16724.mp4,8.58,0.0,-0.25,-0.14,16724,743197021,0.19,Dragon Ball FighterZ,116,-0.13,https://www.twitch.tv/videos/743197021?t=4h38m44s,{'highlights_channel': {'twitch_name': 'leffen'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/743706675/14278.mp4,8.5,0.0,0.0,-0.09,14278,743706675,0.4,Call of Duty: Modern Warfare,94,-0.13,https://www.twitch.tv/videos/743706675?t=3h57m58s,{'highlights_channel': {'twitch_name': 'teepee'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/n0thing/744000098/7218.mp4,8.43,0.217948717948718,-0.25,-0.07,7218,744000098,0.07,VALORANT,79,-0.21,https://www.twitch.tv/videos/744000098?t=2h00m18s,{'highlights_channel': {'twitch_name': 'n0thing'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/SandyRavage/743165820/15180.mp4,8.32,0.0,-0.09,0.34,15180,743165820,0.72,Microsoft Flight Simulator,88,-0.15,https://www.twitch.tv/videos/743165820?t=4h13m00s,{'highlights_channel': {'twitch_name': 'SandyRavage'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/742802990/9910.mp4,8.23,0.0,-0.19,-0.14,9910,742802990,0.6,Rocket League,89,-0.06,https://www.twitch.tv/videos/742802990?t=2h45m10s,{'highlights_channel': {'twitch_name': 'Rizzo'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/742729577/4857.mp4,8.06,0.0,0.01,0.18,4857,742729577,-0.03,Call of Duty: Modern Warfare,83,-0.06,https://www.twitch.tv/videos/742729577?t=1h20m57s,{'highlights_channel': {'twitch_name': 'teepee'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/onscreen/742641837/18329.mp4,7.98,0.0,-0.2,-0.07,18329,742641837,0.37,VALORANT,83,0.02,https://www.twitch.tv/videos/742641837?t=5h05m29s,{'highlights_channel': {'twitch_name': 'onscreen'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/743706675/19360.mp4,7.95,0.0,-0.27,-0.06,19360,743706675,0.06,Call of Duty: Modern Warfare,87,-0.21,https://www.twitch.tv/videos/743706675?t=5h22m40s,{'highlights_channel': {'twitch_name': 'teepee'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/travisteez/743642806/12040.mp4,7.79,0.0,-0.26,-0.12,12040,743642806,0.14,Escape From Tarkov,81,-0.14,https://www.twitch.tv/videos/743642806?t=3h20m40s,{'highlights_channel': {'twitch_name': 'travisteez'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/n0thing/743108790/6264.mp4,7.79,0.0,0.09,-0.22,6264,743108790,0.74,PGA Tour 2K21,84,-0.27,https://www.twitch.tv/videos/743108790?t=1h44m24s,{'highlights_channel': {'twitch_name': 'n0thing'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/chap/743058030/2136.mp4,7.76,0.0,-0.01,-0.05,2136,743058030,0.7,fortnite,82,-0.06,https://www.twitch.tv/videos/743058030?t=0h35m36s,{'highlights_channel': {'twitch_name': 'chap'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/jzryoutube/743750639/983.mp4,7.73,0.0,-0.14,0.04,983,743750639,0.69,Rocket League,79,0.04,https://www.twitch.tv/videos/743750639?t=0h16m23s,{'highlights_channel': {'twitch_name': 'jzryoutube'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/sizz/742539532/11779.mp4,7.65,0.0,-0.23,-0.16,11779,742539532,1.34,Rocket League,78,-0.16,https://www.twitch.tv/videos/742539532?t=3h16m19s,{'highlights_channel': {'twitch_name': 'sizz'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/742547922/13885.mp4,7.58,0.0,-0.15,-0.21,13885,742547922,1.44,Call of Duty: Modern Warfare,86,-0.04,https://www.twitch.tv/videos/742547922?t=3h51m25s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/742547922/7065.mp4,7.48,0.0,1.23,-0.21,7065,742547922,0.03,Call of Duty: Modern Warfare,82,-0.08,https://www.twitch.tv/videos/742547922?t=1h57m45s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/teepee/742729577/20221.mp4,7.44,0.0,-0.42,-0.05,20221,742729577,1.6,Call of Duty: Modern Warfare,87,-0.21,https://www.twitch.tv/videos/742729577?t=5h37m01s,{'highlights_channel': {'twitch_name': 'teepee'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/slap/743278970/14252.mp4,7.01,0.0,-0.19,0.93,14252,743278970,0.93,Among Us,79,-0.2,https://www.twitch.tv/videos/743278970?t=3h57m32s,{'highlights_channel': {'twitch_name': 'slap'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/743826825/12275.mp4,7.0,0.0,-0.24,-0.02,12275,743826825,0.25,Rocket League,78,-0.17,https://www.twitch.tv/videos/743826825?t=3h24m35s,{'highlights_channel': {'twitch_name': 'Rizzo'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/Rizzo/742802990/876.mp4,6.97,0.08,1.07,-0.2,876,742802990,0.37,Rocket League,99,-0.11,https://www.twitch.tv/videos/742802990?t=0h14m36s,{'highlights_channel': {'twitch_name': 'Rizzo'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/SandyRavage/743165820/7350.mp4,6.48,0.0,-0.18,0.19,7350,743165820,0.42,Microsoft Flight Simulator,78,-0.15,https://www.twitch.tv/videos/743165820?t=2h02m30s,{'highlights_channel': {'twitch_name': 'SandyRavage'}},True,False,False
https://hypelab-highlight-downloads.s3.amazonaws.com/SandyRavage/743165820/3725.mp4,6.36,0.0,-0.18,0.02,3725,743165820,0.53,Microsoft Flight Simulator,76,-0.15,https://www.twitch.tv/videos/743165820?t=1h02m05s,{'highlights_channel': {'twitch_name': 'SandyRavage'}},True,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/SandyRavage/743165820/5151.mp4,5.64,0.0,-0.08,0.14,5151,743165820,0.05,Microsoft Flight Simulator,78,-0.01,https://www.twitch.tv/videos/743165820?t=1h25m51s,{'highlights_channel': {'twitch_name': 'SandyRavage'}},False,True,False
https://hypelab-highlight-downloads.s3.amazonaws.com/underflowr/745021335/37522.mp4,23.24,0.0,0.08,-0.23,37522,745021335,1.7,Just Chatting,105,0.02,https://www.twitch.tv/videos/745021335?t=10h25m22s,{'highlights_channel': {'twitch_name': 'underflowr'}},False,True,True
https://hypelab-highlight-downloads.s3.amazonaws.com/p4wnyhof/745586635/9367.mp4,15.15,0.0,1.72,-0.05,9367,745586635,-0.05,Call Of Duty: Modern Warfare,96,-0.19,https://www.twitch.tv/videos/745586635?t=2h36m07s,{'highlights_channel': {'twitch_name': 'p4wnyhof'}},True,True,False
